"Timestamp","Observer","Date.Observed","Species","PlantNumber","Notes","leaf.breaking.buds.observed","leaf.breaking.buds.intensity","leaf.present.observed","leaf.present.intensity","leaf.increasing.observed","leaf.increasing.intensity","leaf.color.observed","leaf.color.intensity","leaf.falling.observed","flower.buds.observed","flower.buds.intensity","flower.open.observed","flower.open.intensity","flower.pollen.observed","flower.pollen.intensity","fruit.present.observed","fruit.present.intensity","fruit.ripe.observed","fruit.ripe.intensity","fruit.drop.observed","fruit.drop.intensity","Collection","Year"
2024-03-02,"Chen",2024-03-02,"Acer pictum","629-39*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer saccharum","135-69*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer palmatum","934-26*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer heldreichii","457-2009*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer palmatum","934-26*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer sterculiaceum","78-2003*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer maximowiczii","320-2011*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer palmatum","2389-26*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer heldreichii","457-2009*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer saccharum","655-56*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer saccharum","655-56*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer floridanum","420-2006*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer mandshuricum","321-2000*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer mandshuricum","321-2000*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Chen",2024-03-02,"Acer triflorum","328-2000*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer saccharum","8-U*3","","Yes",">10,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer tsinglingense","264-2011*3","","Yes","101-1,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer tsinglingense","264-2011*4","","Yes","101-1,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer stachyophyllum","879-2005*1","","Yes","11-100","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer caudatum","289-2011*6","","Yes","101-1,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer pentapomicum","560-2001*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-03,"Goldstein",2024-03-03,"Acer pentapomicum","560-2001*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-03,"Goldstein",2024-03-03,"Acer saccharinum","1332-36*1","","No","","No","","No","","No","","No","Yes",">10,000","Yes",">95%","No","","No","","No","","No","","Acer","2024"
2024-03-03,"Goldstein",2024-03-03,"Acer stachyophyllum","854-2005*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer cordatum","406-2018*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer cordatum","406-2018*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer oliverianum","407-2018*3","","Yes","11-100","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer oliverianum","407-2018*2","","Yes","11-100","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer oliverianum","407-2018*1","","Yes","11-100","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer triflorum","328-2000*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer tschonoskii","329-2000*3","","Yes","101-1,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer rubrum","244-37*1","","No","","No","","No","","No","","No","Yes",">10,000","Yes",">95%","No","","No","","No","","No","","Acer","2024"
2024-03-02,"Goldstein",2024-03-03,"Acer spp.","301-2013*1","","Yes","101-1,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Buerger",2024-03-07,"Acer freemanii","1385-56*2","","Yes","101-1,000","No","","No","","No","","No","Yes","1,001-10,000","Yes","50-74%","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Buerger",2024-03-07,"Acer griseum","240-2009*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Buerger",2024-03-07,"Acer saccharinum","28-2022*2","","Yes","11-100","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Buerger",2024-03-07,"Acer saccharum","291-64*1","","Yes","3-10","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Buerger",2024-03-07,"Acer rufinerve","297-2017*1","","Yes","3-10","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Buerger",2024-03-07,"Acer negundo","298-2013*1","Several ripe fruits were on this tree.  These appeared to be holdovers from last season.  Last season there were many ripe fruit on this tree at the end of recording season.  For this observation I observed the fruit as ""NO"".","Yes","11-100","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Buerger",2024-03-07,"Acer micranthum","468-2015*1","","Yes","3-10","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Buerger",2024-03-07,"Acer negundo","476-2015*1","","Yes","101-1,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Buerger",2024-03-07,"Acer nigrum","528-63*3","","Yes","11-100","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Buerger",2024-03-07,"Acer nigrum","528-63*6","","Yes","101-1,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Buerger",2024-03-07,"Acer mandshuricum","97-2016*1","","Yes","<3","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Tsai",2024-03-03,"Acer freemanii","1385-56*2","","No","","No","","No","","No","","No","Yes",">10,000","Yes","25-49%","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Tsai",2024-03-03,"Acer griseum","240-2009*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer henryi","495-2008*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer henryi","495-2008*5","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer miyabei","379-72*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer miyabei","550-32*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer miyabei","550-32*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer saccharinum","395-72*2","","No","","No","","No","","No","","No","Yes","1,001-10,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer negundo","217-46*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer truncatum","395-54*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer freemanii","484-66*3","","No","","No","","No","","No","","No","Yes","1,001-10,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer saccharinum","523-55*1","","No","","No","","No","","No","","No","Yes","1,001-10,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-04,"Acer spp.","9-2017*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer saccharinum","650-55*1","","No","","No","","No","","No","","No","Yes","1,001-10,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer saccharinum","648-56*1","","No","","No","","No","","No","","No","Yes","101-1,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-04,"Zibrat",2024-03-02,"Acer truncatum","564-37*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer truncatum","564-37*1","","No","","No","","No","","No","","No","Yes","1,001-10,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer saccharinum","648-56*1","","No","","No","","No","","No","","No","Yes","1,001-10,000","Yes","5-24%","No","","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer saccharinum","650-55*1","","No","","No","","No","","No","","No","Yes",">10,000","Yes","5-24%","Yes","Some","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer spp.","9-2017*2","","No","","No","","No","","No","","No","Yes","101-1,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer saccharinum","523-55*1","","No","","No","","No","","No","","No","Yes",">10,000","Yes","5-24%","Yes","Some","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer freemanii","484-66*3","","No","","No","","No","","No","","No","Yes","1,001-10,000","Yes","5-24%","No","","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer truncatum","395-54*1","","No","","No","","No","","No","","No","Yes","1,001-10,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer negundo","217-46*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer saccharinum","395-72*2","","No","","No","","No","","No","","No","Yes","1,001-10,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer miyabei","550-32*2","","No","","No","","No","","No","","No","Yes",">10,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer miyabei","550-32*1","","No","","No","","No","","No","","No","Yes","1,001-10,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer miyabei","379-72*1","","No","","No","","No","","No","","No","Yes","101-1,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer henryi","495-2008*5","","No","","No","","No","","No","","No","Yes","101-1,000","No","","No","","No","","No","","No","","Acer","2024"
2024-03-06,"Zibrat",2024-03-06,"Acer henryi","495-2008*4","","No","","No","","No","","No","","No","Yes","11-100","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer freemanii","307-50*3","Flowers too high to reliably observe pollen.","No","","No","","No","","No","","No","Yes","1,001-10,000","Yes","75-94%","Did not look for","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer nigrum","528-63*5","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer freemanii","307-50*2","Flowers too high to observe pollen.","No","","No","","No","","No","","No","Yes","1,001-10,000","Yes","50-74%","Did not look for","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer nikoense","218-49*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer freemanii","307-50*1","Flowers too high to observe pollen.","No","","No","","No","","No","","No","Yes","1,001-10,000","Yes","50-74%","Did not look for","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer cappadocicum","286-54*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer nikoense","218-49*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer nikoense","542-59*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer palmatum","47-2013*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer pseudoplatanus","184-2006*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer saccharum","308-50*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer saccharum","308-50*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer stachyophyllum","55-2016*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer sterculiaceum","226-2007*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer cappadocicum","316-66*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer saccharum","308-50*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer barbinerve","258-2002*3","","Yes","3-10","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer saccharum","308-50*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer barbinerve","258-2002*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer spp.","181-2006*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Garvey",2024-03-07,"Acer spp.","9-2017*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer davidii","207-2009*1","Leaf buds about 1/8 inch in size","Yes","1,001-10,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer davidii","207-2009*2","Leaf buds about 11/16 inch in size","Yes","11-100","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer freemanii","241-91*1","","Yes","1,001-10,000","No","","No","","No","","No","Yes","<3","Yes","<5%","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer ceriferum","297-2011*1","Leaf bud 1/8 inch in size","Yes","1,001-10,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer mandshuricum","303-93*1","Leaf bud about 1/8 inch in size","Yes","101-1,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer mandshuricum","303-93*2","Leaf bud about 1/4 inch in size","Yes","1,001-10,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer mandshuricum","303-93*3","Leaf buds about 1/8 inch in size","Yes","101-1,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer pictum","306-93*1","Leaf buds about 1/8 inch in size","Yes","101-1,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer tegmentosum","327-2000*1","Leaf buds about 1/4 inch in size","Yes",">10,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer miyabei","379-72*2","Leaf buds about 1/16 inch in size","Yes","1,001-10,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer rubrum","389-43*1","","Yes",">10,000","No","","No","","No","","No","Yes","<3","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer rubrum","598-57*1","","Yes",">10,000","No","","No","","No","","No","Yes","<3","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer stachyophyllum","854-2005*2","Leaf buds about 1/16 inch in size","Yes","1,001-10,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer maximowiczii","880-2005*2","Leaf buds about 1/8 inch in size","Yes",">10,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-07,"Blaszak",2024-03-07,"Acer maximowiczii","880-2005*8","Leaf buds about 1/8 inch in size","Yes",">10,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer maximowiczii","320-2011*2","","Yes","101-1,000","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer spicatum","9-2018*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer spicatum","9-2018*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer griseum","349-54*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer saccharum","66-72*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer saccharum","135-69*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer cappadocicum","456-2009*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer pictum","629-39*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer saccharum","135-69*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer palmatum","934-26*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer heldreichii","457-2009*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer palmatum","934-26*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer sterculiaceum","78-2003*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer palmatum","2389-26*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer heldreichii","457-2009*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer saccharum","655-56*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer saccharum","655-56*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer floridanum","420-2006*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
2024-03-10,"Chen",2024-03-10,"Acer mandshuricum","321-2000*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Acer","2024"
