"Timestamp","Observer","Date.Observed","Species","PlantNumber","Notes","leaf.breaking.buds.observed","leaf.breaking.buds.intensity","leaf.present.observed","leaf.present.intensity","leaf.increasing.observed","leaf.increasing.intensity","leaf.color.observed","leaf.color.intensity","leaf.falling.observed","flower.buds.observed","flower.buds.intensity","flower.open.observed","flower.open.intensity","flower.pollen.observed","flower.pollen.intensity","fruit.present.observed","fruit.present.intensity","fruit.ripe.observed","fruit.ripe.intensity","fruit.drop.observed","fruit.drop.intensity","Collection","Year"
2023-03-13,"Meyers",2023-03-13,"Quercus alba","304-94*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus nigra","593-2015*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus nigra","593-2015*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus marilandica","362-96*7","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus marilandica","362-96*9","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus marilandica","362-96*8","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus schuettei","928-62*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus macrocarpa","138-U*6","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus montana","256-42*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus imbricaria","1512-35*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus imbricaria","1512-35*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus shumardii","1513-35*5","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus phellos","10-2013*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus pagoda","700-46*1","Several large branches down under tree - looks a bit distressed, has mushrooms growing on it","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus macrocarpa","808-51*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus bicolor","214-91*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-13,"Meyers",2023-03-13,"Quercus imbricaria","523-32*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Smith",2023-03-14,"Quercus palustris","1164-22*5","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-14,"Quercus hemisphaerica","628-2015*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-14,"Quercus laurifolia","169-2015*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus macranthera","19-2012*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-14,"Quercus sinuata","644-2015*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus phellos","10-2013*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus phellos","109-74*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus pagoda","700-46*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus bebbiana","706-72*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus sinuata","644-2015*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus hemisphaerica","37-2014*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus sinuata","645-2015*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus sinuata","644-2015*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus hemisphaerica","36-2014*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus laurifolia","600-2015*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus nigra","593-2015*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus nigra","593-2015*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus sinuata","645-2015*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus sinuata","645-2015*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus shumardii","1513-35*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus muehlenbergii","215-91*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus muehlenbergii","215-91*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus muehlenbergii","704-46*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus  muehlenbergii","704-46*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus muehlenbergii","704-46*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-14,"Mersky",2023-03-09,"Quercus bicolor","214-91*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  arkansana","641-2015*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  jackiana","471-42*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  jackiana","471-42*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  jackiana","654-32*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  arkansana","140-2018*5","tree has leaves left from last year","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  stellata","212-91*3","tree has leaves left from last year","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  velutina","185-92*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  jackiana","471-42*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  stellata","212-91*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  hartwissiana","27-95*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  stellata","212-91*2","tree has leaves left from last year","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  georgiana","2-2015*1","tree has leaves left from last year","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  boyntonii","633-2015*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Dan",2023-03-15,"Quercus  bicolor","214-91*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  variabilis","339-2002*3","tree has leaves left from last year","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  petraea","20-2012*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  dentata","4-2008*4","tree has leaves left from last year","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  serrata","65-2008*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  coccinea","1173-2004*5","tree has leaves left from last year","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  pyrenaica","200-99*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  petraea","20-2012*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  dentata","4-2008*1","tree has leaves left from last year","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  dentata","4-2008*3","tree has leaves left from last year","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  velutina","50-2004*1","tree has leaves left from last year","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  dentata","4-2008*5","tree has leves left from last year","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  muehlenbergii","65-92*1","i could not find this number on the tree. I found the tree with this #530-2005*5 in this location. The tree is a chinkapin but the tree appears to be older than what the tag is indicating. The tree is about the sams size as the other chinkapin I have","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  montana","606-2000*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  montana","606-2000*2","tree has leaves left from last year","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  montana","606-2000*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  robur","398-2009*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Dock_Marsha",2023-03-15,"Quercus  macrocarpa","138-U*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus shumardii","576-40*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus fernowii","1140-2004*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus fernowii","1140-2004*5","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus georgiana","49-2002*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus georgiana","49-2002*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus georgiana","49-2002*5","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus acutissima","74-2002*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus coccinea","435-2004*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus alba","134-U*8","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus humidicola","4-2015*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus bicolor","589-2015*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus bicolor","12-2004*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus bicolor","589-2015*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus bicolor","12-2004*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Teesdale",2023-03-15,"Quercus bicolor","589-2015*3","Appears as though tree has been cut down, there a couple of stray sprouts but believe this tree should be replaced","Did not look for","","Did not look for","","Did not look for","","Did not look for","","Did not look for","Did not look for","","Did not look for","","Did not look for","","Did not look for","","Did not look for","","Did not look for","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus palustris","139-U*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus lyrata","179-95*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus lusitanica","18-2011*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus lusitanica","18-2011*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus lusitanica","18-2011*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus acerifolia","18-2013*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus robur","21-2012*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus mongolica","333-94*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus humidicola","4-2015*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus gambelii","595-2015*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus gambelii","595-2015*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus laurifolia","600-2015*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus douglasii","612-2015*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus shumardii","711-2015*6","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus macrocarpa","752-34*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Afryl",2023-03-15,"Quercus schuettei","863-34*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus robur","209-2012*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus variabilis","19-2003*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus mongolica","852-2005*7","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus baronii","903-2005*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus jackiana","1089-39*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus guadalupensis","544-2006*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus petraea","258-2004*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus petraea","258-2004*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus cerris","494-2012*6","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus petraea","498-2005*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus baronii","903-2005*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  robur","209-2012*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  petraea","498-2005*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  guadalupensis","544-2006*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  arkansana","140-2018*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  guadalupensis","544-2006*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  petraea","258-2004*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  jackiana","1089-39*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  baronii","903-2005*4","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  ellipsoidalis","463-2016*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  baronii","903-2005*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  aliena","530-2008*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  deamii","3-2008*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  marilandica","1134-2004*5","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  cerris","494-2012*6","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  petraea","258-2004*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus petraea","498-2005*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus guadalupensis","544-2006*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus guadalupensis","544-2006*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus arkansana","140-2018*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus ellipsoidalis","463-2016*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus deamii","3-2008*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus marilandica","1134-2004*5","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus deamii","3-2008*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus rubra","292-64*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus aliena","530-2008*1","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"Crawford",2023-03-15,"Quercus mongolica","852-2005*6","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  petraea","498-2005*2","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
2023-03-15,"McGrath",2023-03-15,"Quercus  guadalupensis","544-2006*3","","No","","No","","No","","No","","No","No","","No","","No","","No","","No","","No","","Quercus","2023"
